,Company ID,Industry
38135,163334,real estate
38136,90397378,it services and it consulting
38137,296063,pharmaceutical manufacturing
38138,26550438,e-learning providers
38139,103608253,outsourcing and offshoring consulting
38140,29763,software development
38141,3198634,hospitals
38142,83036843,"technology, information and internet"
38143,10845597,hospitality
38144,27002962,financial services
38145,5236360,banking
38146,2791617,business consulting and services
38147,71048247,it services and it consulting
38148,3844919,it services and it consulting
38149,164597,software development
38150,73033639,staffing and recruiting
38151,90394619,it services and it consulting
38152,29516,insurance
38153,10852255,it services and it consulting
38154,28787501,banking
38155,80383659,staffing and recruiting
38156,2964634,research services
38157,2697573,staffing and recruiting
38158,13357325,it services and it consulting
38159,227878,entertainment providers
38160,2135371,"technology, information and internet"
38161,86846413,information services
38162,18189324,it services and it consulting
38163,12672576,financial services
38164,80137739,staffing and recruiting
38165,14544489,health and human services
38166,3552746,computer games
38167,10842,architecture and planning
38168,13724911,it services and it consulting
38169,80130415,it services and it consulting
38170,109398,pharmaceutical manufacturing
38171,12980812,it services and it consulting
38172,13587039,it services and it consulting
38173,13406030,"technology, information and internet"
38174,13312498,software development
38175,3037110,"technology, information and internet"
38176,14433763,it services and it consulting
38177,3600332,staffing and recruiting
38178,3432,insurance
38179,76332144,manufacturing
38180,27255,construction
38181,27838,spectator sports
38182,21007,software development
38183,29543,chemical manufacturing
38184,2870989,professional services
38185,75044200,professional services
38186,10045627,software development
38187,2161027,it services and it consulting
38188,2556379,aviation and aerospace component manufacturing
38189,164664,hospitals
38190,3538050,gambling facilities and casinos
38191,33046677,it services and it consulting
38192,42401,mobile gaming apps
38193,68236137,business consulting and services
38194,641246,it services and it consulting
38195,853844,insurance
38196,93250861,staffing and recruiting
38197,29639,hospitals
38198,13403214,it services and it consulting
38199,1308682,software development
38200,71489776,staffing and recruiting
38201,703562,financial services
38202,327623,it services and it consulting
38203,14043142,telecommunications
38204,5287031,motor vehicle manufacturing
38205,35533147,veterinary services
38206,791135,engineering services
38207,60812,business consulting and services
38208,10427913,food and beverage services
38209,10642842,telecommunications
38210,3241,manufacturing
38211,5045866,advertising services
38212,70284161,it services and it consulting
38213,101853736,staffing and recruiting
38214,3111984,staffing and recruiting
38215,19011575,outsourcing and offshoring consulting
38216,8300,law practice
38217,73821471,computer games
38218,50794,it services and it consulting
38219,7955893,advertising services
38220,83686,non-profit organizations
38221,352900,"transportation, logistics, supply chain and storage"
38222,13221310,human resources services
38223,53226170,education
38224,18716383,computer games
38225,14471792,staffing and recruiting
38226,51636632,manufacturing
38227,15074186,it services and it consulting
38228,7849,food and beverage manufacturing
38229,5240623,food and beverage services
38230,3558018,maritime transportation
38231,15251168,higher education
38232,14812825,computer games
38233,10451008,advertising services
38234,5120715,software development
38235,11208838,it services and it consulting
38236,40669465,staffing and recruiting
38237,80067742,advertising services
38238,2522692,hospitals
38239,75504672,manufacturing
38240,1616532,financial services
38241,5197550,insurance
38242,2491518,education
38243,74025474,financial services
38244,77106718,education
38245,89222426,real estate
38246,20020,retail
38247,150419,it services and it consulting
38248,73792680,staffing and recruiting
38249,71204207,"technology, information and internet"
38250,18453,medical equipment manufacturing
38251,34426,engineering services
38252,37250,oil and gas
38253,1086298,furniture and home furnishings manufacturing
38254,819617,staffing and recruiting
38255,88762,legal services
38256,2670674,staffing and recruiting
38257,10607336,software development
38258,18766,packaging and containers manufacturing
38259,1241571,hospitality
38260,19264,higher education
38261,1768205,education
38262,20749,financial services
38263,2088999,software development
38264,1207759,staffing and recruiting
38265,4432660,professional services
38266,37247508,real estate
38267,427491,education
38268,7943527,staffing and recruiting
38269,2815714,it services and it consulting
38270,30933785,it services and it consulting
38271,2378484,advertising services
38272,17966039,hospitals
38273,101228407,human resources services
38274,1007353,sporting goods manufacturing
38275,5087158,staffing and recruiting
38276,1907001,staffing and recruiting
38277,51505,government administration
38278,15238307,it services and it consulting
38279,1644019,events services
38280,41028,professional services
38281,91010478,it services and it consulting
38282,1004822,defense and space manufacturing
38283,11419009,staffing and recruiting
38284,11935,internet marketplace platforms
38285,382158,staffing and recruiting
38286,239826,"technology, information and internet"
38287,163702,it services and it consulting
38288,13317034,financial services
38289,16282,it services and it consulting
38290,14998,it services and it consulting
38291,1346,manufacturing
38292,3088066,consumer services
38293,93619296,banking
38294,2385510,education
38295,1099266,"technology, information and internet"
38296,1140722,"technology, information and internet"
38297,21743,construction
38298,10894576,retail
38299,29292805,retail
38300,101380250,"technology, information and internet"
38301,3157549,software development
38302,35640029,software development
38303,1657649,insurance
38304,96851,banking
38305,10813398,staffing and recruiting
38306,9301777,"technology, information and internet"
38307,5033617,it services and it consulting
38308,3937,real estate
38309,17159,hospitals
38310,2988794,financial services
38311,24994,it services and it consulting
38312,937838,museums
38313,1090,hospitals
38314,157343,higher education
38315,18626935,mining
38316,1279506,retail
38317,13330545,higher education
38318,72001282,advertising services
38319,10324459,it services and it consulting
38320,33270675,human resources services
38321,30610449,software development
38322,69226470,software development
38323,1048495,staffing and recruiting
38324,11097223,software development
38325,14461521,it services and it consulting
38326,102818305,"technology, information and internet"
38327,13217043,retail
38328,14736,hospitals
38329,18783442,business consulting and services
38330,68217401,software development
38331,14467288,banking
38332,15195543,software development
38333,1013905,it services and it consulting
38334,14847,software development
38335,1183856,software development
38336,10549027,software development
38337,628178,food and beverage manufacturing
38338,81624,hospitals
38339,71049830,software development
38340,69777099,physicians
38341,806682,it services and it consulting
38342,30806,software development
38343,79586750,staffing and recruiting
38344,91198,it services and it consulting
38345,72629072,software development
38346,74685728,social networking platforms
38347,835663,medical and diagnostic laboratories
38348,90528751,it services and it consulting
38349,2468818,it services and it consulting
38350,33236,travel arrangements
38351,80109,biotechnology research
38352,28792,staffing and recruiting
38353,11713022,industrial machinery manufacturing
38354,4823,"transportation, logistics, supply chain and storage"
38355,615658,it services and it consulting
38356,18620582,software development
38357,16462,hospitals
38358,483834,design services
38359,133897,"technology, information and media"
38360,89542,non-profit organizations
38361,18967933,executive search services
38362,14373781,it services and it consulting
38363,14404525,business consulting and services
38364,11595,hospitals
38365,30074411,it services and it consulting
38366,3251373,"transportation, logistics, supply chain and storage"
38367,63821,automation machinery manufacturing
38368,2811837,entertainment providers
38369,9296159,it services and it consulting
38370,13214813,computer and network security
38371,18528313,staffing and recruiting
38372,1810115,it services and it consulting
38373,43577,it services and it consulting
38374,3159165,construction
38375,925385,advertising services
38376,37492893,mental health care
38377,231653,software development
38378,27017083,retail
38379,101693874,software development
38380,47742,broadcast media production and distribution
38381,55697,pharmaceutical manufacturing
38382,2454404,"technology, information and internet"
38383,298257,medical equipment manufacturing
38384,23711,software development
38385,2311111,software development
38386,674541,aviation and aerospace component manufacturing
38387,18995288,staffing and recruiting
38388,1070317,computer and network security
38389,80129879,software development
38390,3015341,manufacturing
38391,20439849,entertainment providers
38392,80732,airlines and aviation
38393,13399987,it services and it consulting
38394,986510,entertainment providers
38395,2982106,"technology, information and internet"
38396,586414,"transportation, logistics, supply chain and storage"
38397,101929183,staffing and recruiting
38398,366472,staffing and recruiting
38399,6624811,software development
38400,18007,hospitals
38401,4652,government administration
38402,5110,computer hardware manufacturing
38403,539678,business consulting and services
38404,67929492,armed forces
38405,12985059,hospitals
38406,71767645,it services and it consulting
38407,10357916,defense and space manufacturing
38408,6858,packaging and containers manufacturing
38409,17274,pharmaceutical manufacturing
38410,527383,non-profit organizations
38411,1251637,international affairs
38412,53790,it services and it consulting
38413,35430258,financial services
38414,10055197,software development
38415,1997950,it services and it consulting
38416,19150122,"technology, information and media"
38417,44847,business consulting and services
38418,2293793,software development
38419,278262,software development
38420,13890,it services and it consulting
38421,77924532,software development
38422,6580215,it services and it consulting
38423,13818,staffing and recruiting
38424,18420200,"technology, information and internet"
38425,9487268,banking
38426,32395,photography
38427,15241,food and beverage services
38428,91979,staffing and recruiting
38429,10474061,software development
38430,244030,it services and it consulting
38431,71036906,staffing and recruiting
38432,10693471,hospitals
38433,1983242,education
38434,4057,hospitals
38435,696847,it services and it consulting
38436,5180751,financial services
38437,80182302,it services and it consulting
38438,4849710,it services and it consulting
38439,78036,staffing and recruiting
38440,627859,health and human services
38441,52165917,outsourcing and offshoring consulting
38442,221513,hospitals
38443,644673,hospitals
38444,3860060,mobile computing software products
38445,2915245,computer games
38446,31448759,financial services
38447,74005620,staffing and recruiting
38448,47216,public health
38449,64725942,design services
38450,10467432,accounting
38451,1314642,services for renewable energy
38452,66663440,it services and it consulting
38453,40902,design services
38454,1139579,human resources services
38455,73518965,staffing and recruiting
38456,18794216,software development
38457,1285864,"transportation, logistics, supply chain and storage"
38458,77047647,it services and it consulting
38459,318629,legal services
38460,10533439,software development
38461,611157,financial services
38462,105066,hospitals
38463,92942513,staffing and recruiting
38464,1089423,software development
38465,40861933,staffing and recruiting
38466,70383341,"technology, information and internet"
38467,1185691,education
38468,14407957,staffing and recruiting
38469,18162962,it services and it consulting
38470,1023369,construction
38471,668844,motor vehicle manufacturing
38472,908515,semiconductor manufacturing
38473,25041007,software development
38474,1127331,government administration
38475,1953013,business consulting and services
38476,2328638,medical equipment manufacturing
38477,1975865,it services and it consulting
38478,3751933,it services and it consulting
38479,261660,advertising services
38480,35231,insurance
38481,13992019,construction
38482,6209,advertising services
38483,163425,government administration
38484,2238382,telecommunications
38485,66318976,"technology, information and internet"
38486,68792853,it services and it consulting
38487,22817478,manufacturing
38488,11675959,it services and it consulting
38489,390427,non-profit organizations
38490,2612274,real estate
38491,909936,advertising services
38492,15613,food and beverage services
38493,10769,hospitals
38494,87830,it services and it consulting
38495,1638743,it services and it consulting
38496,3317449,human resources services
38497,203900,market research
38498,31580,banking
38499,2234757,staffing and recruiting
38500,64981,construction
38501,3748,capital markets
38502,2545410,staffing and recruiting
38503,2914432,software development
38504,336723,human resources services
38505,1833022,it services and it consulting
38506,79016652,financial services
38507,671207,staffing and recruiting
38508,102759539,internet news
38509,35549829,it services and it consulting
38510,72153105,operations consulting
38511,12730,business consulting and services
38512,86908136,professional services
38513,471386,hospitals
38514,93838481,"technology, information and internet"
38515,209475,software development
38516,1022975,staffing and recruiting
38517,18704609,information services
38518,9312786,it services and it consulting
38519,1161121,software development
38520,28539646,staffing and recruiting
38521,13026367,advertising services
38522,8322970,business consulting and services
38523,79354,computer games
38524,29104,staffing and recruiting
38525,1562664,retail
38526,3842313,staffing and recruiting
38527,867614,design services
38528,72203229,it services and it consulting
38529,13395642,it services and it consulting
38530,3188621,software development
38531,2443,transportation equipment manufacturing
38532,240264,construction
38533,33282609,business consulting and services
38534,23265552,human resources services
38535,336484,business consulting and services
38536,939336,staffing and recruiting
38537,3670686,construction
38538,326887,semiconductor manufacturing
38539,26492415,it services and it consulting
38540,35316,hospitals
38541,1474030,education
38542,2913349,professional services
38543,2815391,software development
38544,30551,oil and gas
38545,2947455,it services and it consulting
38546,63362,entertainment providers
38547,14588192,it services and it consulting
38548,1122260,higher education
38549,87249915,it services and it consulting
38550,24801054,it services and it consulting
38551,58732,equipment
38552,16482,hospitals
38553,28134725,"technology, information and internet"
38554,201967,outsourcing and offshoring consulting
38555,28772989,retail
38556,71608186,it services and it consulting
38557,3625582,insurance
38558,1056267,computers and electronics manufacturing
38559,115098,telecommunications
38560,79809662,"technology, information and internet"
38561,35811,advertising services
38562,10349119,it services and it consulting
38563,3256236,software development
38564,3040047,human resources services
38565,11104758,business consulting and services
38566,10264448,consumer services
38567,2350326,professional training and coaching
38568,90445,chemical manufacturing
38569,9238677,"technology, information and internet"
38570,947687,it services and it consulting
38571,970158,it services and it consulting
38572,2996395,hospitality
38573,993966,government administration
38574,18350914,it system custom software development
38575,18438902,construction
38576,702048,automation machinery manufacturing
38577,79106594,"technology, information and internet"
38578,18505053,retail
38579,36018,hospitals
38580,15065,government administration
38581,51670996,software development
38582,9396129,it services and it consulting
38583,1510629,software development
38584,65353889,business consulting and services
38585,1655507,it services and it consulting
38586,141960,higher education
38587,15176083,it services and it consulting
38588,1021,semiconductor manufacturing
38589,28495981,banking
38590,79072,retail
38591,115495,staffing and recruiting
38592,17926634,retail
38593,3158433,it services and it consulting
38594,29077138,financial services
38595,13362949,education
38596,3070842,staffing and recruiting
38597,74959139,it services and it consulting
38598,28992977,insurance
38599,10666424,advertising services
38600,80109753,human resources services
38601,76571095,it services and it consulting
38602,93138765,it services and it consulting
38603,75604631,it services and it consulting
38604,72266,it services and it consulting
38605,73941373,education
38606,249262,it services and it consulting
38607,11265260,business consulting and services
38608,10673,gambling facilities and casinos
38609,74180814,information services
38610,42003,insurance
38611,80747230,hospitals
38612,19119668,printing services
38613,371222,financial services
38614,18473978,"technology, information and internet"
38615,68783488,internet marketplace platforms
38616,82385,broadcast media production and distribution
38617,538138,non-profit organizations
38618,2922104,real estate
38619,10372793,financial services
38620,313431,financial services
38621,37052336,broadcast media production and distribution
38622,63752,hospitality
38623,218900,software development
38624,89512013,software development
38625,15221729,administration of justice
38626,3050847,advertising services
38627,8540288,civil engineering
38628,76557506,software development
38629,78573979,it services and it consulting
38630,14439,financial services
38631,14386707,business consulting and services
38632,166434,travel arrangements
38633,93191,defense and space manufacturing
38634,1819573,"technology, information and internet"
38635,53437,investment management
38636,3595812,construction
38637,2849478,hospitals
38638,46518,banking
38639,65834517,semiconductor manufacturing
38640,54318450,e-learning providers
38641,8868,research services
38642,1136224,non-profit organizations
38643,52673,staffing and recruiting
38644,40794129,"technology, information and media"
38645,31008529,it services and it consulting
38646,42784537,software development
38647,42404818,"technology, information and internet"
38648,38325,"technology, information and internet"
38649,2328049,retail
38650,166113,insurance
38651,59889,software development
38652,81883651,financial services
38653,81618077,it services and it consulting
38654,332444,it services and it consulting
38655,57623,truck transportation
38656,5064,government administration
38657,3535535,software development
38658,93278036,real estate
38659,10806973,"technology, information and internet"
38660,368260,staffing and recruiting
38661,34843,human resources services
38662,1196866,software development
38663,4713113,government administration
38664,3038230,hospitals
38665,209622,software development
38666,18225,utilities
38667,10279761,renewable energy equipment manufacturing
38668,78314676,education
38669,974554,advertising services
38670,68539312,executive offices
38671,5064123,hospitals
38672,72049349,medical equipment manufacturing
38673,707010,it services and it consulting
38674,1653157,it services and it consulting
38675,3605952,advertising services
38676,84705,hospitals
38677,10599040,semiconductor manufacturing
38678,3683382,software development
38679,3020049,computer games
38680,794499,human resources services
38681,86805978,business consulting and services
38682,8108,rail transportation
38683,9546,business consulting and services
38684,2975969,human resources services
38685,9324476,insurance
38686,312058,human resources services
38687,2736901,advertising services
38688,4816249,business consulting and services
38689,2464153,human resources services
38690,7951704,retail
38691,167033,staffing and recruiting
38692,7952,hospitals
38693,13219469,it services and it consulting
38694,37423349,it services and it consulting
38695,68370633,"technology, information and internet"
38696,549863,utilities
38697,2835835,"technology, information and internet"
38698,92510290,manufacturing
38699,1027309,manufacturing
38700,31339495,it services and it consulting
38701,82662977,human resources services
38702,104022989,staffing and recruiting
38703,1256222,writing and editing
38704,1314299,government administration
38705,18106245,digital accessibility services
38706,20666,business consulting and services
38707,537896,executive search services
38708,2684081,professional services
38709,54849,software development
38710,26311,it services and it consulting
38711,64569109,software development
38712,66766209,professional services
38713,14514594,education
38714,93664,software development
38715,11010121,manufacturing
38716,2256524,"transportation, logistics, supply chain and storage"
38717,312874,semiconductor manufacturing
38718,214205,higher education
38719,88124,oil and gas
38720,67263993,it services and it consulting
38721,1078911,design services
38722,89097,real estate
38723,13647659,information services
38724,10938208,"technology, information and internet"
38725,74540960,internet publishing
38726,445918,it services and it consulting
38727,3843403,it services and it consulting
38728,3642491,retail
38729,76251470,hospitals
38730,342819,advertising services
38731,790776,staffing and recruiting
38732,72416,construction
38733,12793,it services and it consulting
38734,75760469,retail
38735,27207262,staffing and recruiting
38736,212863,software development
38737,9477026,it services and it consulting
38738,20467,financial services
38739,2792790,real estate
38740,89493750,home health care services
38741,2584122,advertising services
38742,1648876,advertising services
38743,2134810,real estate
38744,10869,education
38745,80518775,it system custom software development
38746,35540419,mining
38747,11624,manufacturing
38748,3115652,insurance
38749,7938746,computer and network security
38750,30137,professional services
38751,26493831,manufacturing
38752,18148566,software development
38753,83937415,internet marketplace platforms
38754,5354707,software development
38755,14624024,computer and network security
38756,9437167,medical equipment manufacturing
38757,14566207,it services and it consulting
38758,298270,it services and it consulting
38759,479077,staffing and recruiting
38760,24481,business consulting and services
38761,8686,urban transit services
38762,270946,facilities services
38763,103616540,gambling facilities and casinos
38764,18445314,staffing and recruiting
38765,387905,it services and it consulting
38766,59330,retail
38767,758365,it services and it consulting
38768,10572517,software development
38769,5158914,human resources services
38770,7968511,advertising services
38771,10150629,it services and it consulting
38772,1160195,insurance
38773,82643373,"technology, information and internet"
38774,117279,software development
38775,13585911,it services and it consulting
38776,75885215,online audio and video media
38777,3006035,it services and it consulting
38778,3539069,staffing and recruiting
38779,27434780,accounting
38780,1731953,design services
38781,18595,defense and space manufacturing
38782,277805,advertising services
38783,3506709,"technology, information and internet"
38784,2787833,business consulting and services
38785,16235778,business consulting and services
38786,29024025,banking
38787,100840877,staffing and recruiting
38788,80677524,manufacturing
38789,20322652,software development
38790,6271345,industrial machinery manufacturing
38791,71263429,staffing and recruiting
38792,2630392,financial services
38793,102061,manufacturing
38794,43948,software development
38795,72265053,staffing and recruiting
38796,10086451,software development
38797,28512906,it services and it consulting
38798,333496,professional training and coaching
38799,26640097,"technology, information and media"
38800,11824677,software development
38801,9332831,hospitals
38802,13278473,"technology, information and internet"
38803,88919,accounting
38804,5232703,it services and it consulting
38805,5221819,executive search services
38806,1859133,construction
38807,1273779,software development
38808,76108201,staffing and recruiting
38809,14592195,it services and it consulting
38810,7955316,staffing and recruiting
38811,13275952,it services and it consulting
38812,77011160,staffing and recruiting
38813,80100146,internet marketplace platforms
38814,3048839,staffing and recruiting
38815,51687662,information services
38816,38029,telecommunications
38817,2651955,outsourcing and offshoring consulting
38818,71494446,software development
38819,14751,higher education
38820,65411,software development
38821,79674055,it services and it consulting
38822,12996963,design services
38823,163242,medical equipment manufacturing
38824,3242693,it services and it consulting
38825,591624,advertising services
38826,758374,motor vehicle manufacturing
38827,94839064,"technology, information and internet"
38828,16269222,it services and it consulting
38829,68246647,software development
38830,2274461,security and investigations
38831,2256590,it services and it consulting
38832,97956,gambling facilities and casinos
38833,32815,"transportation, logistics, supply chain and storage"
38834,165220,hospitals
38835,127730,"technology, information and internet"
38836,1267359,hospitals
38837,42328,equipment
38838,2322086,architecture and planning
38839,584683,health and human services
38840,1138162,security and investigations
38841,94182831,services for renewable energy
38842,5096,law practice
38843,60015,it services and it consulting
38844,611387,broadcast media production and distribution
38845,19504,human resources services
38846,4688,retail
38847,2388750,industrial machinery manufacturing
38848,8676,telecommunications
38849,35431930,manufacturing
38850,11708125,staffing and recruiting
38851,1016206,software development
38852,2900654,it services and it consulting
38853,97209958,medical practices
38854,10379847,non-profit organizations
38855,14433822,it services and it consulting
38856,944205,online audio and video media
38857,3278075,hospitals
38858,6442095,software development
38859,18424032,real estate
38860,87320,accounting
38861,35940990,real estate
38862,554717,software development
38863,45970,veterinary services
38864,99322,utilities
38865,6592,rail transportation
38866,13450745,staffing and recruiting
38867,11984,hospitals
38868,68349045,it services and it consulting
38869,59928943,banking
38870,6634858,financial services
38871,14621808,software development
38872,18978170,vehicle repair and maintenance
38873,1241625,telecommunications
38874,100857392,"technology, information and internet"
38875,5902651,outsourcing and offshoring consulting
38876,69697162,it services and it consulting
38877,19182607,it services and it consulting
38878,912552,biotechnology research
38879,1443525,it services and it consulting
38880,209557,photography
38881,1365857,financial services
38882,3211,aviation and aerospace component manufacturing
38883,6400358,accounting
38884,73427759,business consulting and services
38885,7317357,retail
38886,18274419,veterinary services
38887,25415049,software development
38888,69306,retail
38889,3320864,staffing and recruiting
38890,18523343,"technology, information and internet"
38891,65299664,staffing and recruiting
38892,27145406,software development
38893,14505010,it services and it consulting
38894,1350331,advertising services
38895,2615835,professional services
38896,907861,automation machinery manufacturing
38897,79483946,it services and it consulting
38898,1906,equipment
38899,835876,telecommunications
38900,895463,computer and network security
38901,72067844,real estate
38902,106328,education
38903,76650,it services and it consulting
38904,2888962,software development
38905,13258708,it services and it consulting
38906,10996,sporting goods manufacturing
38907,2297324,travel arrangements
38908,7132,retail apparel and fashion
38909,1169133,telecommunications
38910,1005288,it services and it consulting
38911,72759960,it services and it consulting
38912,14412415,advertising services
38913,27168700,it services and it consulting
38914,13396456,human resources services
38915,286436,it services and it consulting
38916,1910612,truck transportation
38917,10684724,government relations services
38918,2428700,it services and it consulting
38919,55044382,wellness and fitness services
38920,1032391,real estate
38921,13977592,renewable energy semiconductor manufacturing
38922,102024064,it services and it consulting
38923,3312690,retail
38924,7648,defense and space manufacturing
38925,2238256,it services and it consulting
38926,1367976,outsourcing and offshoring consulting
38927,2613916,human resources services
38928,34484,it services and it consulting
38929,13400,it services and it consulting
38930,5019448,it services and it consulting
38931,1099648,truck transportation
38932,54016,human resources services
38933,3065943,it services and it consulting
38934,10126227,staffing and recruiting
38935,9290757,staffing and recruiting
38936,296578,it services and it consulting
38937,14550,education administration programs
38938,9497972,it services and it consulting
38939,47547,software development
38940,82989312,it services and it consulting
38941,3663590,staffing and recruiting
38942,54300048,it services and it consulting
38943,66650504,software development
38944,9274725,it services and it consulting
38945,18552416,financial services
38946,24480,furniture and home furnishings manufacturing
38947,2902199,staffing and recruiting
38948,469187,hospitals and health care
38949,521820,oil and gas
38950,10863656,advertising services
38951,72653380,software development
38952,11074659,staffing and recruiting
38953,21314,software development
38954,2689667,education administration programs
38955,13325391,software development
38956,89545,software development
38957,72641010,financial services
38958,306406,construction
38959,20389508,it services and it consulting
38960,3520858,human resources services
38961,71219503,staffing and recruiting
38962,29003643,food and beverage services
38963,14587139,travel arrangements
38964,13309443,software development
38965,1189886,armed forces
38966,89936967,software development
38967,162780,higher education
38968,4622446,truck transportation
38969,878358,oil and gas
38970,1078476,human resources services
38971,11594,it services and it consulting
38972,10294269,security and investigations
38973,11690684,human resources services
38974,37383523,human resources services
38975,6640378,software development
38976,2527591,software development
38977,22321416,it services and it consulting
38978,24492,it services and it consulting
38979,227104,it services and it consulting
38980,249105,truck transportation
38981,10339279,it services and it consulting
38982,102058809,computer games
38983,27127784,e-learning providers
38984,92725300,law practice
38985,16184,broadcast media production and distribution
38986,43250074,software development
38987,120379,civil engineering
38988,46118,it services and it consulting
38989,604611,staffing and recruiting
38990,4829173,staffing and recruiting
38991,1123880,hospitals and health care
38992,2329508,it services and it consulting
38993,10694558,software development
38994,18978622,business consulting and services
38995,11020142,software development
38996,480758,staffing and recruiting
38997,1214493,telecommunications
38998,38054,civil engineering
38999,166878,computer and network security
39000,99169391,it services and it consulting
39001,1688551,staffing and recruiting
39002,71622423,online audio and video media
39003,2904585,it services and it consulting
39004,31289889,software development
39005,10495,computer games
39006,19596,it services and it consulting
39007,9311046,it services and it consulting
39008,72000439,it services and it consulting
39009,9387927,staffing and recruiting
39010,21747001,wholesale
39011,853140,it services and it consulting
39012,90970642,higher education
39013,765731,entertainment providers
39014,1134171,business consulting and services
39015,1145316,renewable energy semiconductor manufacturing
39016,6593036,e-learning providers
39017,1608684,staffing and recruiting
39018,6416346,software development
39019,3008891,"technology, information and internet"
39020,2100709,software development
39021,7693099,retail
39022,90603,financial services
39023,2829210,software development
39024,2373195,it services and it consulting
39025,11211579,software development
39026,967124,software development
39027,10848175,online audio and video media
39028,19122813,wellness and fitness services
39029,24770912,retail
39030,9406741,advertising services
39031,93996,software development
39032,1014431,software development
39033,103175171,it services and it consulting
39034,3149231,it services and it consulting
39035,5023642,it services and it consulting
39036,101021,it services and it consulting
39037,101276053,higher education
39038,4662673,staffing and recruiting
39039,5403109,software development
39040,13980827,insurance
39041,151196,food and beverage manufacturing
39042,8546548,education administration programs
39043,64527212,staffing and recruiting
39044,9218081,software development
39045,96015459,human resources services
39046,61252,software development
39047,1296526,it services and it consulting
39048,18554817,motor vehicle manufacturing
39049,13988,financial services
39050,2935299,utilities
39051,3260508,software development
39052,48024,construction
39053,437626,it services and it consulting
39054,50187,motor vehicle manufacturing
39055,86469,software development
39056,7181432,it services and it consulting
39057,66284143,it services and it consulting
39058,2206877,oil and gas
39059,88452182,business consulting and services
39060,3858569,staffing and recruiting
39061,71798059,renewable energy semiconductor manufacturing
39062,18574650,staffing and recruiting
39063,684461,it services and it consulting
39064,71661521,human resources services
39065,1432085,it services and it consulting
39066,774064,advertising services
39067,869444,construction
39068,45904,motor vehicle manufacturing
39069,90843916,it services and it consulting
39070,2609535,software development
39071,14390302,oil and gas
39072,14612453,it services and it consulting
39073,68598336,human resources services
39074,3715096,wellness and fitness services
39075,18699736,it services and it consulting
39076,76261532,it services and it consulting
39077,3503021,automation machinery manufacturing
39078,5351633,software development
39079,141347,software development
39080,68693,it services and it consulting
39081,75635296,personal care product manufacturing
39082,351087,industrial machinery manufacturing
39083,86199055,it services and it consulting
39084,402716,venture capital and private equity principals
39085,20053,architecture and planning
39086,15229534,business consulting and services
39087,3162798,retail apparel and fashion
39088,100827537,software development
39089,2335941,it services and it consulting
39090,2806566,it services and it consulting
39091,13371107,software development
39092,3862226,software development
39093,695774,advertising services
39094,2423362,advertising services
39095,49151727,advertising services
39096,3731,software development
39097,305401,it services and it consulting
39098,86613166,it services and it consulting
39099,2126044,business consulting and services
39100,1317982,construction
39101,26621816,software development
39102,222465,software development
39103,1360802,it services and it consulting
39104,6935855,retail apparel and fashion
39105,18936735,financial services
39106,13589,non-profit organizations
39107,17128,insurance
39108,5049192,it services and it consulting
39109,203907,it services and it consulting
39110,2593113,staffing and recruiting
39111,6797687,construction
39112,3009903,hospitals and health care
39113,78767530,software development
39114,81831414,software development
39115,2499922,staffing and recruiting
39116,71329425,financial services
39117,2961774,it services and it consulting
39118,101831,construction
39119,210441,staffing and recruiting
39120,11293991,it services and it consulting
39121,47619944,it services and it consulting
39122,1707687,events services
39123,1535271,it services and it consulting
39124,3036671,software development
39125,843042,real estate
39126,215953,hospitals and health care
39127,97870166,it services and it consulting
39128,67974245,it services and it consulting
39129,69954065,staffing and recruiting
39130,2607986,graphic design
39131,120105,food and beverage manufacturing
39132,17979457,venture capital and private equity principals
39133,22084,financial services
39134,28668512,software development
39135,14509765,it services and it consulting
39136,9325390,hospitals and health care
39137,66930510,staffing and recruiting
39138,3127671,motor vehicle manufacturing
39139,2529434,software development
39140,6641,it services and it consulting
39141,93591109,staffing and recruiting
39142,257461,oil and gas
39143,594244,higher education
39144,1035540,staffing and recruiting
39145,1103207,defense and space manufacturing
39146,92731,software development
39147,31019194,it services and it consulting
39148,40900877,hospitals and health care
39149,11752887,computer games
39150,3334843,telecommunications
39151,643789,packaging and containers manufacturing
39152,13192207,it services and it consulting
39153,27056003,it services and it consulting
39154,11255791,telecommunications
39155,13325028,education administration programs
39156,28168617,insurance
39157,84167221,construction
39158,4977992,it services and it consulting
39159,49836,it services and it consulting
39160,1177302,wholesale building materials
39161,772459,software development
39162,69529333,computer games
39163,68503060,it services and it consulting
39164,2647843,software development
39165,1200599,it services and it consulting
39166,2169582,it services and it consulting
39167,47234,software development
39168,44262401,software development
39169,1797985,government administration
39170,72464420,it services and it consulting
39171,131059,hospitals and health care
39172,68588931,it services and it consulting
39173,3008144,e-learning providers
39174,704090,business consulting and services
39175,72711083,it services and it consulting
39176,93232058,"appliances, electrical, and electronics manufacturing"
39177,2659245,staffing and recruiting
39178,222268,staffing and recruiting
39179,1527498,book and periodical publishing
39180,3319976,retail
39181,15544,utilities
39182,202775,"technology, information and internet"
39183,7944767,staffing and recruiting
39184,10987088,advertising services
39185,72990881,financial services
39186,13257485,it services and it consulting
39187,576138,government administration
39188,17925118,software development
39189,37788539,it services and it consulting
39190,33231183,staffing and recruiting
39191,4621357,facilities services
39192,60740,law practice
39193,8147,it services and it consulting
39194,14445656,it services and it consulting
39195,39948,design services
